task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
18,10-09,1728495581,1728495837,8779236092121260,255.68879000000013,A boy making a bow tie to donate to animal shelter ,"[('What device did you use?', ['Desktop'])]",True,2958688834,"[0.99413016702713, 1.0008195769377, 0.99976627364201, 0.010991449446615, 0.069039255810169, -0.0072342702522685]",89.819,254.231,83.12183400000004,True,Digital,,Videos,46-50,train,Screen
18,10-09,1728506516,1728506725,497899029875879,208.9035340249975,Rescuing wild horses and donkeys and giving them their freedom.,"[('What device did you use?', ['Desktop'])]",True,77252482542,"[0.92233839451855, 0.8367640948518, 0.93596075719397, -0.040900386249167, 0.094981301411287, 0.0082952491913215]",60.171,207.341,56.036542000001646,True,Digital,,Videos,25-30,train,Screen
18,10-09,1728514085,1728514317,914646750569689,230.86944201199915,Decorating miniature houses. ,"[('What device did you use?', ['Desktop'])]",False,11376541115,"[1.0101674988728, 1.0211488939937, 0.98526572757024, -0.026726750211217, 0.10240644848391, 0.032807081921527]",78.591,207.473,73.0491149999998,True,Digital,,Videos,31-35,train,Screen
18,10-10,1728578689,1728578916,509138515368910,226.6837253749981,A gentleman who is going blind found a new purpose in poetry. There he can reach others like him and show they're not alone.,"[('What device did you use?', ['Desktop'])]",True,35419609171,"[1.0363461216325, 1.0100726416497, 0.91602781280395, 0.023624470523541, 0.082775076612686, 0.021612395469727]",76.118,221.6837253749981,72.20917099999497,True,Digital,,Videos,31-35,train,Screen
18,10-10,1728595472,1728595700,460072630415289,227.4284093370079,A lady who sent flowers to widows,"[('What device did you use?', ['Desktop'])]",False,93032649643,"[0.93670553768773, 0.92156868999714, 1.0072145182121, -0.038949976352043, 0.10253637285084, 0.032224094969098]",74.953,225.751,71.24964300000283,True,Digital,,Videos,36-40,train,Screen
18,10-11,1728665801,1728666038,530915359899151,236.58177445,It was about a rescue organization that saves wild.horses. ,"[('What device did you use?', ['Desktop'])]",True,8614958331,"[0.96999231273429, 0.94318238040471, 0.98676553672483, 0.07382835584011, 0.03290579503931, 0.0089069932220698]",83.582,235.056,76.57833100000062,True,Digital,,Videos,46-50,train,Screen
18,10-11,1728677891,1728678109,562144349604479,218.33346644999983,The video was about the Orion glasses that are an immersion experience for people using them ,"[('What device did you use?', ['Laptop'])]",True,9801528712,"[1.0002793699225, 1.0062701540913, 0.99147232188417, 0.0040573321418083, 0.021224422203591, 0.05329336253251]",73.848,216.803,71.14871200000016,True,Digital,,Videos,25-30,train,Laptop
18,10-14,1728926548,1728926786,873394034772232,237.528464975,I watched a video about how meta or Facebook helped people.,"[('What device did you use?', ['Phone'])]",True,963211051,"[0.88481389347639, 0.88662615463654, 0.96172979105123, 0.057688442279905, -0.067500769490499, 0.031403685204207]",80.496,234.281,72.76905099999999,True,Digital,,Videos,25-30,train,Phone
18,10-14,1728932347,1728932651,8521649521258612,303.4326181749998,Virtual reality Piano learning for ppl with adhd,"[('What device did you use?', ['Phone'])]",True,2222176822,"[1.0045327793502, 0.98432189036352, 1.0336129235589, -0.064696311106964, 0.051853324818257, 0.0043987709103185]",92.345,302.088,85.60182200000008,True,Digital,,Videos,41-45,train,Phone
18,10-14,1728938304,1728938553,486686724368380,248.8446947000012,To help black owned businesses a black women is helping them by making a community.,"[('What device did you use?', ['Laptop'])]",True,9478774460,"[0.98931759742412, 1.0157998457478, 0.99129911030063, 0.020909301574627, 0.049150369473982, -0.012268940982645]",108.712,243.534,105.33246000000145,True,Digital,,Videos,25-30,train,Laptop
18,10-14,1728941506,1728941725,473945329011089,218.594718112,Ottos bakery and his cakes,"[('What device did you use?', ['Phone'])]",True,2525317638,"[1.0000971884173, 0.86267324734219, 0.94803557147815, 0.022531148076711, -0.018592361317538, -0.050544685945827]",62.33,216.599,58.90163799999982,True,Digital,,Videos,25-30,train,Phone
18,10-15,1729014234,1729014464,1080259936946912,229.34700818800047,"It was about a lady that during the pandemic, her job came to a halt and she decided to venture on an ice cream truck business ","[('What device did you use?', ['Laptop'])]",True,17805545326,"[0.99303050453956, 0.97778072891693, 1.014647823745, -0.010612505986272, 0.011117787530539, 0.053196055360792]",70.729,226.708,65.10632600000099,True,Digital,,Videos,25-30,train,Laptop
18,10-15,1729023591,1729023870,1195089508384031,89.95864296299987,A woman with a physical disability who works with others like her on sports. ,"[('What device did you use?', ['Phone'])]",True,2779669229,"[0.93692856820216, 0.89114774781374, 0.89974079186766, -0.038764042905358, 0.096826915593987, -0.072825367883498]",72.222,84.959,67.18122900000026,True,Digital,,Videos,18-24,train,Phone
18,10-15,1729027002,1729027242,466038066450194,240.0435064620005,A lady hurt herself at age 6 and got back k into gymnastics at 40yrs old ,"[('What device did you use?', ['Phone'])]",True,8092228187,"[0.98729162727819, 1.0337534254566, 0.99465349002291, 0.015774953520329, 0.0466915739852, 0.030957533407687]",80.541,237.997,76.83218699999998,True,Digital,,Videos,25-30,train,Phone
18,10-15,1729031776,1729032008,2007561769717114,230.9599815000001,A man who received donated kidney from a woman who he didn't know,"[('What device did you use?', ['Laptop'])]",True,27930215554,"[0.93752405683988, 1.0102628521683, 1.0270281361678, 0.018255144800805, 0.050420753626876, -0.049797045340775]",77.056,227.52,73.78055399999721,True,Digital,,Videos,25-30,train,Laptop
18,10-16,1729102575,1729102824,8396313260444366,248.54933902500125,"It's about an blind woman who has a family, 4 kids, and a dog.they help her in everything that she needs to do. She is really happy. ","[('What device did you use?', ['Phone'])]",True,12120788249,"[1.0132442318856, 1.0130671279198, 0.99114350296338, 0.048429370097264, 0.030605455893511, 0.02159730154737]",76.884,246.598,69.24224899999899,True,Digital,,Videos,41-45,train,Phone
18,10-16,1729109688,1729109902,839331754947770,213.22202262500105,A video about Hillhurst United Church that welcomes people who are gay. Facebook has helped the church with a platform that anyone around the world can learn and come to the Christian church. ,"[('What device did you use?', ['Laptop'])]",True,14519081755,"[0.98031218125354, 0.99239908469073, 0.96263385289984, -0.047927919716176, 0.088764499392052, -0.0030498610951938]",80.584,211.315,73.65575499999977,True,Digital,,Videos,41-45,train,Laptop
18,10-16,1729121871,1729122079,1069634837962226,207.77227889999995,A passionate art teacher faced with the challenge to connect with her students during the pandemic but was ultimately successful.,"[('What device did you use?', ['Phone'])]",True,1967056767,"[1.002862898287, 0.98838597860608, 1.0304663504441, 0.074779997618907, 0.0065438689391403, 0.072478495636615]",67.094,205.705,62.65776700000015,True,Digital,,Videos,31-35,train,Phone
18,10-17,1729186598,1729186830,930408435778546,232.18837983799995,About the plants,"[('What device did you use?', ['Laptop'])]",True,1547505372,"[0.96985274024733, 0.98741558715322, 0.98879832703643, 0.035504998930828, -0.043843757072214, 0.038263632069887]",83.475,230.322,80.07937200000015,True,Digital,,Videos,36-40,train,Laptop
18,10-17,1729198847,1729199071,8535517216527655,223.1239612999998,An Indonesian charity group that donates to orphans to uplift their community.,"[('What device did you use?', ['Phone'])]",True,12358069766,"[0.85615143463861, 0.87278873144573, 0.88267362668446, -0.057200969626398, 0.06603872086347, -0.0055862794161118]",77.193,220.051,70.62376600000061,True,Digital,,Videos,18-24,val,Phone
18,10-17,1729208331,1729208602,508597938679764,270.3741125630004,Video about sharing with community and joy and bring people together via Facebook and social media,"[('What device did you use?', ['Laptop'])]",True,11904795966,"[0.95744743892057, 0.99700463414441, 0.99071885999731, 0.076910608505827, -0.006186235323749, 0.025772910416084]",96.049,268.73,89.39996599999904,True,Digital,,Videos,31-35,val,Laptop
18,10-18,1729272610,1729272809,882034013894669,198.0886009749997,Watched a video on elephants ,"[('What device did you use?', ['Phone'])]",True,2511057924,"[1.0044583384511, 0.9593442525437, 1.0651816524646, 0.051518527242973, -0.037755460838795, 0.038629641365434]",73.233,193.122,67.64792400000033,True,Digital,,Videos,46-50,val,Phone
18,10-18,1729275634,1729275863,1597866527742824,228.610182962002,"It was about the Facebook portal and how it can bring people together. The example is about Lonnie, a veteran, and his wife who cannot see each other like they're used to thus they are portal.","[('What device did you use?', ['Laptop'])]",True,25889248335,"[1.0366995721953, 1.0074802142914, 1.0420089167658, -0.016003414545667, 0.032463849905442, -0.023361906903602]",78.682,226.668,74.84833499999877,True,Digital,,Videos,31-35,val,Laptop
18,10-18,1729287007,1729287220,1924230541391648,212.47734128799857,A women overcoming a tough obstacle to make the most of it.,"[('What device did you use?', ['Laptop'])]",True,15623548678,"[1.0057622153701, 0.99685592699678, 0.92078589729419, 0.069065360835705, -0.012465155051515, -0.022738599326182]",70.834,209.272,67.12867799999913,True,Digital,,Videos,36-40,val,Laptop
18,10-18,1729290744,1729290950,1021153146479840,205.57637771300145,A singer goes to people's houses to sing and play them music during the Covid19 shutdown time to bring joy to people.,"[('What device did you use?', ['Phone'])]",True,17677412366,"[1.0058476221949, 0.99226506516745, 0.94989143052335, 0.0092635185310494, 0.077865503177763, -0.032858981396164]",80.771,203.776,74.99036600000181,True,Digital,,Videos,46-50,val,Phone
18,10-18,1729294201,1729294414,469271456148393,213.14792260000104,It was about mental illness and suicide prevention by sharing this person's story named cj and scattering his ashes around the world,"[('What device did you use?', ['Laptop'])]",True,42199520579,"[0.95741146292809, 0.9366385867951, 1.0638740667634, 0.026449191711578, 0.0080308266462716, -0.0028804432868312]",67.759,209.927,62.08457900000212,True,Digital,,Videos,25-30,val,Laptop
18,10-21,1729531518,1729531759,475462308860366,241.03719081300005,A video on women truck drivers during covid,"[('What device did you use?', ['Laptop'])]",True,2301521259,"[0.95200989914692, 0.97178758083097, 0.99453722849277, 0.023550745942496, -0.0029778189311822, 0.0022790257163237]",95.68,237.16,89.07825899999989,True,Digital,,Videos,41-45,val,Laptop
18,10-21,1729543741,1729543943,1066507085151534,201.5761107750004,Bike rode across the country for cancer charity,"[('What device did you use?', ['Phone'])]",True,12696255619,"[0.99584137982145, 1.0034139616957, 1.0100297043483, 0.025852117373497, 0.0040889875986887, 0.042545126329097]",67.131,199.911,61.86061899999913,True,Digital,,Videos,31-35,test,Phone
18,10-21,1729549317,1729549568,860042256116597,250.210710225,Read subtitles on a video about having uncomfortable conversations,"[('What device did you use?', ['Phone'])]",True,1790835880,"[0.9567958922414, 1.0139793684514, 1.0363035874358, 0.0084791692565789, 0.0059535857965925, -0.041803638040541]",70.898,246.811,67.35888,True,Digital,,Videos,36-40,test,Phone
18,10-22,1729617301,1729617613,512918384905015,311.7959237120004,A baby was born with a liver problem and a stranger lady decided to donate an organ for her and that was heart touching. ,"[('What device did you use?', ['Phone'])]",True,2415259656,"[0.97281025994246, 1.0239525464742, 0.94719995929401, -0.0014739717361028, 0.065326467989378, -0.022257782382618]",83.066,310.243,77.81965600000012,True,Digital,,Videos,41-45,test,Phone
18,10-23,1729702851,1729703065,415220634964803,213.52906523800004,An entrepreneur helping connect a remote village with an online marketplace.,"[('What device did you use?', ['Laptop'])]",True,127711598,"[1.0415334043053, 1.0386274304038, 0.9884648245826, 0.065339857366519, -0.031011497967363, -0.051808185969645]",72.194,210.714,67.217598,True,Digital,,Videos,36-40,test,Laptop
18,10-23,1729712074,1729712276,1905298076630166,201.05956396199963,Watched a video about boys doing ballet and their mom making a Facebook community for it.,"[('What device did you use?', ['Laptop'])]",True,6768596523,"[0.98432985101445, 0.99440200425775, 1.0280473495917, -0.002037798273109, 0.04483815972131, -0.022606820176281]",71.858,198.351,68.19352299999991,True,Digital,,Videos,36-40,test,Laptop
18,10-23,1729720778,1729721022,870923068528777,244.2232062380008,A video about community exercising.,"[('What device did you use?', ['Laptop'])]",True,15015421592,"[0.99994740894069, 0.97970774529676, 0.9957431862409, -0.0014400634911884, 0.016836223308345, 0.018480666854359]",87.158,242.218,82.94459199999983,True,Digital,,Videos,36-40,test,Laptop
18,10-24,1729794978,1729795192,412234411758668,213.34819425,It was about workout,"[('What device did you use?', ['Desktop'])]",True,1562553476,"[0.94593319577825, 0.96268051017676, 0.96851561312013, 0.069330268898411, -0.03656999657549, 0.013727093054606]",76.794,212.079,71.12747600000012,True,Digital,,Videos,31-35,test,Screen
18,10-24,1729799803,1729800042,1280108383148099,238.88224266199995,I watched a video about military mentorship for children of deceased veterans.,"[('What device did you use?', ['Desktop'])]",True,1176790032,"[0.97732260343465, 1.0202530122313, 0.99867970426317, 0.016612157168452, 0.016552766605943, -0.0087373084216557]",76.635,237.424,72.35403200000019,True,Digital,,Videos,36-40,test,Screen
19,10-08,1728414274,1728414430,936140708343529,155.72742742499986,Beginning of mice and men,[],True,1342186775,"[0.99989725101937, 0.98264452969311, 0.99616656170106, 0.016750898479429, -0.050492631310969, 0.036935765101622]",80.054,154.979,75.77577499999984,True,Digital,,Skimming,18-24,train,Tablet
